Customer_Type,Type_of_Travel,Class,Departure_Delay,Arrival_Delay,Ease_of_Online_Booking,On_board_Service,Seat_Comfort,Cleanliness,Food_and_Drink,In_flight_Service,In_flight_Wifi_Service,In_flight_Entertainment,Baggage_Handling,Satisfaction
1,1,1,0.0,13.0,2,3,2,2,2,4.0,2,2,5.0,0
1,1,1,0.0,0.0,5,3,3,3,1,3.0,5,3,3.0,1
1,1,1,88.0,42.0,2,2,3,3,3,3.0,3,3,4.0,0
1,1,1,0.0,0.0,1,3,2,2,2,5.0,1,2,3.0,0
1,1,1,5.0,0.0,2,3,2,2,2,4.0,2,2,3.0,0
1,1,1,9.0,0.0,3,5,2,2,2,5.0,3,2,4.0,0
1,1,1,0.0,0.0,2,5,2,2,2,4.0,1,2,4.0,0
1,1,1,0.0,2.0,1,1,1,1,1,5.0,1,1,3.0,0
1,1,1,3.0,0.0,4,4,4,4,4,4.0,4,4,4.0,0
1,1,1,0.0,0.0,3,5,3,3,3,4.0,3,3,2.0,0
1,1,1,7.0,0.0,2,3,2,2,2,4.0,2,2,3.0,0
1,1,1,1.0,0.0,2,4,5,5,5,4.0,2,5,3.0,0
1,1,1,0.0,0.0,4,4,2,3,3,4.0,4,3,4.0,0
1,1,1,0.0,0.0,4,3,5,5,5,5.0,4,5,3.0,0
1,1,1,0.0,0.0,5,3,3,1,4,3.0,5,3,3.0,1
1,1,1,9.0,0.0,2,4,4,4,4,4.0,1,4,4.0,0
1,1,1,28.0,0.0,1,3,2,2,2,3.5396954922943435,1,2,5.0,0
0,0,0,0.0,0.0,0,4,2,3,3,5.0,1,3,4.0,0
0,0,0,14.0,1.0,4,3,2,4,4,4.0,4,4,5.0,1
1,0,0,95.0,93.0,5,5,4,5,4,5.0,5,5,5.0,1
1,0,0,1.0,0.0,1,3,5,5,2,3.0,1,3,3.0,1
1,0,0,1.0,0.0,2,5,4,5,4,5.0,2,5,5.0,1
1,0,0,12.0,0.0,2,4,5,4,2,4.0,1,4,4.0,1
1,0,0,0.0,0.0,2,5,5,3,4,5.0,5,5,5.0,1
1,0,2,108.0,99.0,3,2,2,2,2,3.0,2,2,2.0,0
0,0,0,3.0,0.0,4,4,2,2,2,5.0,4,2,5.0,1
1,0,0,2.0,0.0,2,5,4,5,2,5.0,2,5,5.0,1
0,0,1,5.0,8.0,2,1,2,2,2,3.0,2,2,2.0,0
1,0,2,278.0,278.0,1,1,4,4,1,2.0,0,3,2.0,1
1,1,2,15.0,0.0,5,4,1,1,1,4.0,5,1,4.0,1
1,1,2,27.0,0.0,2,5,5,5,5,5.0,2,5,3.0,0
1,1,2,0.0,0.0,1,1,5,5,2,3.5396954922943435,1,1,3.5305437342478205,0
1,1,2,35.0,39.0,3,3,3,3,3,3.0,3,3,5.0,0
1,1,2,6.0,0.0,0,4,1,1,1,3.0,1,1,4.0,0
1,0,0,0.0,6.0,2,4,4,4,5,4.0,2,4,4.0,1
0,0,1,0.0,0.0,3,4,3,3,3,5.0,2,3,5.0,0
1,0,0,6.0,0.0,2,3,5,4,2,3.0,2,3,3.0,1
0,0,0,27.0,25.0,0,5,4,4,4,4.0,0,4,5.0,1
1,0,0,55.0,45.0,5,5,5,3,4,5.0,5,5,5.0,1
0,0,0,6.0,18.0,4,4,1,1,1,5.0,4,1,5.0,1
0,0,0,1.0,0.0,2,5,4,4,4,5.0,2,4,5.0,0
1,0,0,48.0,39.0,5,5,5,3,2,5.0,5,5,5.0,1
1,0,0,17.0,12.0,2,5,4,4,2,5.0,2,5,5.0,1
1,0,0,11.0,17.0,3,2,1,2,2,2.0,2,2,2.0,0
1,0,0,0.0,0.0,1,1,2,2,1,3.5396954922943435,1,1,3.5305437342478205,0
0,0,0,0.0,0.0,5,5,3,3,3,5.0,5,3,4.0,1
0,0,1,19.0,18.0,1,2,2,2,2,3.0,1,2,3.0,0
1,0,0,1.0,11.0,1,1,4,4,4,3.5396954922943435,1,1,3.5305437342478205,0
1,0,1,12.0,2.0,4,1,1,1,1,4.0,1,1,3.0,0
0,0,1,12.0,7.0,3,1,2,2,2,3.0,3,2,3.0,0
1,0,0,37.0,24.0,4,3,2,2,2,3.0,2,2,2.0,0
1,0,0,0.0,5.0,5,5,2,4,3,5.0,3,5,5.0,1
0,0,1,1.0,1.0,2,3,5,2,2,4.0,2,2,3.0,0
0,0,1,29.0,19.0,3,2,2,2,2,3.0,3,2,3.0,0
0,0,1,3.0,0.0,3,2,1,1,1,3.5396954922943435,3,1,2.0,0
0,0,0,0.0,0.0,2,3,2,2,2,3.0,2,2,3.0,0
1,1,1,5.0,0.0,4,5,5,5,5,3.0,4,5,4.0,1
1,1,1,3.0,0.0,1,1,2,2,2,4.0,2,2,3.0,0
1,1,1,0.0,0.0,3,1,1,3,3,3.0,3,3,2.0,0
1,1,1,179.0,189.0,3,3,2,2,3,3.0,3,4,4.0,0
1,1,1,0.0,0.0,0,3,4,4,4,2.0,0,4,3.5305437342478205,1
1,1,1,161.0,155.0,3,3,4,4,3,3.5396954922943435,3,4,3.0,0
1,1,1,95.0,86.0,2,3,2,2,2,5.0,2,2,5.0,0
1,1,1,0.0,0.0,2,1,1,4,4,3.0,2,4,3.0,0
1,1,1,40.0,29.0,1,3,5,5,5,2.0,1,5,3.5305437342478205,0
1,1,1,7.0,3.0,1,4,1,1,1,3.0,1,1,3.5305437342478205,0
1,1,1,0.0,0.0,3,3,3,2,4,3.0,3,3,5.0,0
1,1,1,0.0,0.0,2,1,2,3,3,4.0,2,3,3.0,0
1,1,1,0.0,0.0,2,1,3,3,3,2.0,2,3,3.0,0
1,1,1,0.0,0.0,2,3,1,1,1,5.0,2,1,3.5305437342478205,0
1,0,0,0.0,1.0,2,4,4,5,5,4.0,1,4,4.0,1
1,0,2,0.0,0.0,1,4,3,3,3,4.0,3,3,3.0,0
1,1,2,0.0,0.0,4,4,2,2,2,5.0,1,2,5.0,0
1,1,2,6.0,0.0,3,1,4,4,4,3.0,3,4,2.0,0
1,1,2,0.0,0.0,2,2,3,3,3,3.0,2,3,2.0,0
0,0,1,14.0,0.0,2,4,1,1,1,4.0,2,1,5.0,0
1,0,0,30.0,34.0,1,4,5,5,5,4.0,1,4,4.0,1
1,0,0,73.0,44.0,4,4,5,3,4,4.0,4,4,4.0,1
1,0,1,29.0,27.0,4,4,2,2,2,3.0,2,2,2.0,0
1,1,1,7.0,5.0,3,4,1,1,1,5.0,3,1,5.0,0
1,1,1,10.0,28.0,1,4,2,2,2,4.0,1,2,3.0,0
1,1,1,23.0,0.0,1,4,1,1,1,5.0,1,1,3.0,0
0,0,0,0.0,0.0,5,5,5,5,5,5.0,5,5,3.0,1
1,0,2,44.0,21.0,1,2,1,2,2,4.0,2,2,2.0,0
1,0,2,51.0,43.0,1,1,3,1,2,3.5396954922943435,1,1,3.5305437342478205,0
1,0,0,0.0,0.0,5,4,4,4,4,5.0,5,4,3.0,1
1,1,1,15.0,0.0,5,4,3,1,1,4.0,5,1,5.0,1
1,1,1,0.0,4.0,2,1,5,4,5,3.5396954922943435,2,1,3.5305437342478205,0
1,1,2,34.0,37.0,2,3,3,3,3,4.0,2,3,3.0,0
0,0,0,0.0,37.0,3,4,4,4,3,3.5396954922943435,3,3,3.0,0
1,1,0,0.0,0.0,2,4,5,3,3,4.0,2,3,4.0,0
1,1,0,0.0,0.0,3,1,4,3,2,3.5396954922943435,3,1,3.5305437342478205,0
1,0,0,69.0,48.0,4,4,5,3,5,4.0,1,4,4.0,1
1,0,0,51.0,23.0,1,5,5,5,5,5.0,1,5,3.0,1
1,0,0,3.0,0.0,1,4,5,5,2,4.0,4,4,4.0,1
1,0,0,1.0,0.0,5,5,5,3,5,5.0,5,5,5.0,1
1,0,0,6.0,0.0,3,2,4,4,3,2.0,3,2,2.0,1
1,0,0,2.0,0.0,4,5,5,3,5,5.0,4,5,5.0,1
1,0,0,0.0,0.0,1,5,4,4,4,5.0,3,4,3.0,1
0,0,1,0.0,0.0,5,3,2,2,2,5.0,5,2,3.0,1
0,0,1,91.0,61.0,2,3,4,4,4,4.0,2,4,2.0,0
0,0,0,8.0,10.0,0,5,2,2,2,4.0,0,2,4.0,1
1,0,0,1.0,0.0,3,2,4,3,1,2.0,2,2,2.0,0
0,0,0,8.0,0.0,4,4,1,1,1,5.0,4,1,4.0,1
1,0,0,0.0,3.0,2,2,4,1,2,2.0,2,2,2.0,1
1,0,1,21.0,11.0,4,2,4,4,4,4.0,4,4,4.0,1
1,0,1,0.0,0.0,3,4,3,3,2,4.0,4,4,4.0,1
1,0,0,0.0,10.0,1,1,4,3,2,3.5396954922943435,1,1,3.5305437342478205,0
1,0,0,52.0,32.0,5,3,3,3,3,4.0,3,3,3.0,0
1,1,1,0.0,0.0,3,5,4,4,4,5.0,3,4,3.5305437342478205,0
1,1,1,0.0,4.0,1,1,3,3,3,3.0,1,3,2.0,0
1,1,1,5.0,0.0,2,4,3,3,3,4.0,2,3,4.0,0
1,1,1,10.0,0.0,2,2,4,4,4,2.0,2,4,3.0,0
1,1,1,4.0,0.0,4,2,3,1,2,2.0,3,2,2.0,0
1,1,1,0.0,0.0,1,3,4,4,4,4.0,2,4,5.0,0
1,1,1,32.0,0.0,2,4,1,1,1,5.0,3,1,4.0,0
1,1,1,21.0,0.0,5,1,3,3,3,3.0,5,3,3.0,1
1,1,1,96.0,73.0,2,1,4,4,4,3.0,2,4,2.0,0
1,1,1,13.0,0.0,2,1,4,2,2,5.0,2,2,4.0,0
1,1,1,1.0,0.0,2,1,3,3,3,3.0,2,3,4.0,0
1,1,1,5.0,1.0,4,3,3,3,3,5.0,4,3,4.0,0
1,0,0,40.0,12.0,2,4,4,5,5,4.0,4,4,4.0,1
0,0,0,5.0,0.0,2,3,5,5,5,5.0,3,5,5.0,0
0,0,2,0.0,0.0,3,2,3,4,4,4.0,3,4,3.5305437342478205,0
1,1,2,0.0,0.0,2,4,5,5,5,3.0,2,5,3.0,0
1,1,2,27.0,0.0,3,3,5,5,5,3.5396954922943435,3,5,3.5305437342478205,0
0,0,0,18.0,0.0,1,3,3,3,3,5.0,1,3,4.0,0
1,0,0,131.0,122.0,1,2,5,5,5,3.0,1,4,4.0,1
0,0,0,23.0,17.0,4,3,4,4,4,4.0,4,4,3.0,1
1,0,0,8.0,0.0,3,2,3,1,4,2.0,2,2,2.0,0
1,0,0,2.0,0.0,2,5,5,4,4,5.0,2,5,5.0,1
0,0,1,0.0,4.0,4,3,4,2,2,3.0,3,2,3.0,0
1,1,1,34.0,29.0,3,4,5,4,4,5.0,3,4,5.0,0
0,0,0,1.0,0.0,4,4,1,4,4,5.0,4,4,4.0,1
0,0,1,104.0,89.0,2,3,1,1,1,4.0,1,1,4.0,0
1,0,1,0.0,0.0,1,3,5,5,5,5.0,5,5,2.0,1
1,1,1,4.0,0.0,3,3,5,5,5,2.0,3,5,5.0,0
1,1,1,26.0,17.0,1,4,4,4,4,4.0,1,4,5.0,0
1,1,1,24.0,21.0,3,3,2,3,3,5.0,3,3,4.0,0
1,1,2,5.0,0.0,1,2,4,4,4,4.0,1,4,4.0,0
1,0,0,84.0,52.0,3,4,4,3,4,4.0,3,4,4.0,1
1,0,0,59.0,62.0,3,5,5,4,5,5.0,3,5,5.0,1
1,0,0,18.0,12.0,2,5,4,5,2,5.0,2,5,5.0,1
1,0,0,0.0,7.0,1,5,5,4,2,5.0,1,5,5.0,1
1,0,0,7.0,0.0,2,4,5,5,3,4.0,2,4,4.0,1
1,1,1,28.0,4.0,3,4,5,5,5,4.0,3,5,3.0,0
1,1,1,165.0,130.0,1,5,5,5,1,3.0,2,3,4.0,0
1,0,0,0.0,0.0,5,4,3,3,3,5.0,5,3,3.0,1
1,0,0,2.0,0.0,3,5,4,3,5,5.0,3,5,5.0,1
1,0,0,54.0,55.0,2,5,4,5,4,5.0,2,5,5.0,1
1,0,0,14.0,0.0,5,5,2,2,2,4.0,5,2,5.0,1
0,0,0,0.0,4.0,2,5,3,5,5,4.0,2,5,3.0,0
1,0,0,0.0,10.0,4,4,4,1,1,4.0,4,4,4.0,0
1,0,0,1.0,5.0,5,5,5,5,4,5.0,5,5,5.0,1
0,0,0,11.0,0.0,3,3,2,1,1,5.0,2,1,3.0,0
1,0,0,0.0,7.0,2,4,5,4,2,4.0,1,4,4.0,1
1,0,0,11.0,0.0,4,3,4,2,1,3.0,3,3,3.0,0
0,0,0,0.0,0.0,2,3,2,2,2,5.0,2,2,4.0,1
1,0,0,93.0,96.0,4,5,4,4,4,4.0,4,4,3.0,1
1,0,0,59.0,47.0,3,1,3,3,3,4.0,3,3,2.0,0
0,0,0,0.0,0.0,3,1,1,4,4,3.0,3,4,2.0,0
1,1,0,2.0,0.0,3,1,1,1,1,4.0,3,1,3.0,0
1,1,0,2.0,27.0,2,5,2,1,1,5.0,2,5,5.0,0
1,1,0,9.0,0.0,1,1,3,1,1,3.5396954922943435,2,1,3.5305437342478205,0
1,1,0,104.0,98.0,2,4,4,5,3,4.0,1,4,4.0,0
1,0,0,139.0,139.0,1,5,5,5,5,5.0,1,3,5.0,1
1,0,0,16.0,4.0,4,4,5,4,5,4.0,4,4,4.0,1
1,0,0,28.0,16.0,5,5,5,3,2,5.0,5,5,5.0,1
0,0,0,6.0,0.0,2,4,1,1,1,4.0,2,1,4.0,0
1,0,0,25.0,0.0,3,3,4,4,4,3.0,1,3,3.0,1
0,0,0,19.0,1.0,2,4,2,2,2,4.0,2,2,4.0,0
1,0,0,3.0,0.0,3,5,5,5,5,5.0,3,5,4.0,1
1,0,0,22.0,0.0,3,4,4,5,2,4.0,3,4,4.0,1
1,0,0,1.0,1.0,3,4,4,3,4,4.0,4,4,4.0,1
1,0,0,28.0,3.0,3,3,5,4,2,3.0,3,3,3.0,1
0,0,0,7.0,11.0,1,5,4,3,3,4.0,1,3,5.0,0
0,0,0,18.0,37.0,3,4,1,1,1,5.0,3,1,4.0,0
1,0,0,28.0,14.0,2,4,4,4,3,4.0,2,4,4.0,1
1,0,0,9.0,0.0,5,4,4,4,5,4.0,5,4,4.0,1
0,0,0,9.0,4.0,5,4,2,2,2,5.0,5,2,5.0,1
0,0,0,21.0,2.0,3,5,3,3,3,4.0,3,3,4.0,0
1,0,0,19.0,7.0,2,5,4,5,5,5.0,2,5,5.0,1
1,0,0,42.0,34.0,4,4,5,3,3,4.0,4,4,4.0,1
1,0,0,59.0,52.0,2,4,5,3,5,4.0,2,4,4.0,1
1,0,0,6.0,0.0,1,4,4,4,4,5.0,1,4,3.0,1
1,0,0,40.0,27.0,1,5,5,5,5,5.0,1,5,5.0,1
1,0,0,0.0,0.0,4,5,3,3,3,5.0,4,3,5.0,1
0,0,0,12.0,9.0,2,4,1,1,1,4.0,2,1,4.0,1
1,0,0,19.0,0.0,2,5,4,5,3,5.0,2,5,5.0,1
0,0,0,0.0,0.0,1,3,4,5,5,5.0,2,5,5.0,0
1,0,1,8.0,9.0,5,3,3,3,3,4.0,3,3,2.0,0
0,0,0,6.0,2.0,5,4,4,4,4,4.0,5,4,3.0,1
0,0,1,0.0,0.0,4,5,3,3,3,5.0,3,3,3.0,0
1,0,0,0.0,11.0,4,4,4,5,5,4.0,2,4,4.0,1
1,0,0,0.0,6.0,4,5,4,3,4,5.0,4,5,5.0,1
1,0,0,5.0,0.0,2,4,4,4,3,4.0,2,4,4.0,1
0,0,0,4.0,0.0,4,4,2,2,2,4.0,4,2,5.0,1
0,0,0,0.0,0.0,4,4,1,5,5,4.0,4,5,3.0,1
1,0,0,64.0,70.0,3,5,5,3,5,5.0,3,5,5.0,1
1,0,0,3.0,0.0,2,4,5,5,2,4.0,2,4,4.0,1
1,0,0,12.0,0.0,1,5,5,5,4,5.0,1,5,5.0,1
1,0,0,6.0,1.0,4,5,5,5,5,4.0,4,5,4.0,1
1,0,0,1.0,0.0,5,5,3,3,3,4.0,5,3,4.0,1
1,0,0,10.0,1.0,3,4,4,3,4,4.0,3,4,4.0,1
0,0,0,0.0,16.0,1,5,2,4,4,4.0,1,4,5.0,0
1,0,0,0.0,27.0,5,2,2,2,2,3.0,2,2,4.0,0
1,0,0,0.0,27.0,5,5,4,3,5,5.0,5,5,5.0,1
1,0,0,2.0,5.0,2,3,5,4,2,3.0,2,3,3.0,1
1,0,0,1.0,24.0,3,2,2,2,2,4.0,2,2,3.0,0
0,0,0,18.0,0.0,0,5,2,2,2,4.0,0,2,3.0,1
0,0,0,16.0,18.0,4,5,1,1,1,4.0,4,1,4.0,1
1,0,0,0.0,12.0,1,5,4,3,3,5.0,1,5,5.0,1
1,0,1,0.0,28.0,2,2,1,1,1,4.0,1,1,3.0,0
1,0,0,9.0,5.0,3,3,5,3,2,3.0,3,3,3.0,1
0,0,0,10.0,0.0,0,3,1,1,1,4.0,0,1,4.0,1
1,0,0,55.0,39.0,4,3,5,4,5,3.0,4,3,3.0,1
0,0,0,7.0,7.0,4,3,2,2,2,5.0,4,2,3.0,1
1,0,0,0.0,18.0,3,4,4,3,3,4.0,3,4,4.0,1
1,0,0,7.0,0.0,1,2,4,3,2,2.0,1,2,2.0,1
0,0,0,35.0,6.0,1,4,3,2,2,5.0,1,2,4.0,0
0,0,1,0.0,21.0,4,3,4,4,4,3.0,4,4,3.0,0
1,0,0,18.0,0.0,5,2,5,4,5,2.0,5,2,2.0,1
0,0,1,3.0,0.0,4,1,4,4,4,3.0,4,4,3.0,0
1,0,0,109.0,97.0,5,5,4,5,4,5.0,5,5,5.0,1
1,0,0,91.0,61.0,1,4,4,5,2,4.0,1,4,4.0,1
0,0,1,2.0,0.0,2,3,1,1,1,5.0,3,1,3.0,1
0,0,0,31.0,0.0,5,4,2,2,2,5.0,5,2,3.0,1
1,0,0,4.0,5.0,2,4,2,2,2,4.0,2,2,3.0,0
0,0,0,11.0,10.0,2,5,4,4,4,4.0,2,4,4.0,0
1,0,0,2.0,0.0,1,2,4,4,4,3.0,4,4,4.0,0
1,0,0,6.0,6.0,2,5,5,3,5,5.0,2,5,5.0,1
1,0,0,4.0,0.0,4,2,4,5,2,2.0,2,2,2.0,1
1,0,1,21.0,16.0,4,3,4,3,4,3.0,3,3,3.0,0
0,0,0,0.0,0.0,3,4,1,5,5,5.0,3,5,3.0,0
1,0,0,1.0,3.0,1,5,4,3,5,5.0,1,5,5.0,1
0,0,1,1.0,2.0,3,2,4,4,4,4.0,3,4,2.0,0
1,0,0,14.0,0.0,2,5,4,4,4,5.0,5,4,5.0,1
0,0,0,3.0,0.0,4,5,5,5,5,5.0,4,5,5.0,0
0,0,1,77.0,73.0,3,3,1,3,3,3.0,2,3,2.0,0
1,0,0,14.0,0.0,4,2,1,1,1,4.0,1,1,3.0,0
0,0,1,6.0,0.0,2,3,3,3,3,3.0,2,3,3.0,0
1,0,1,0.0,0.0,2,2,3,3,3,3.0,3,3,3.5305437342478205,0
1,0,0,16.0,1.0,4,4,2,2,2,4.0,2,2,3.0,0
0,0,0,1.0,0.0,5,4,1,1,1,4.0,5,1,5.0,1
1,0,0,0.0,8.0,5,3,3,3,3,3.0,3,3,4.0,0
1,0,1,3.0,0.0,5,3,3,1,4,3.0,3,3,3.0,0
1,0,0,15.0,0.0,3,4,5,5,5,4.0,3,5,4.0,1
0,0,1,10.0,0.0,2,3,3,3,3,3.0,2,3,2.0,0
1,0,1,10.0,6.0,4,3,2,1,1,4.0,1,1,2.0,0
1,0,1,16.0,6.0,2,3,2,2,2,3.0,2,2,4.0,0
1,0,0,20.0,5.0,4,3,5,4,4,3.0,4,3,3.0,1
1,0,1,19.0,17.0,4,3,3,3,3,3.0,3,3,4.0,0
1,0,0,0.0,0.0,1,3,1,1,1,4.0,1,1,3.0,0
1,0,1,15.0,14.0,2,3,3,3,3,3.0,3,3,3.0,0
1,0,0,0.0,0.0,5,1,5,5,5,2.0,5,5,2.0,1
0,0,1,3.0,0.0,4,5,3,4,4,3.0,4,4,3.5305437342478205,0
0,0,0,2.0,4.0,5,2,2,2,2,5.0,5,2,4.0,1
1,0,1,0.0,0.0,0,2,5,5,5,5.0,0,5,5.0,1
1,0,0,5.0,0.0,3,3,5,5,5,5.0,3,5,3.5305437342478205,1
1,0,1,0.0,1.0,1,4,5,5,5,4.0,5,5,5.0,1
1,0,0,0.0,0.0,1,4,3,4,2,4.0,1,4,4.0,1
1,0,1,4.0,0.0,3,1,3,3,3,4.0,3,3,4.0,0
1,0,0,5.0,58.0,1,5,5,4,5,5.0,0,5,5.0,1
0,0,1,0.0,0.0,1,4,3,3,3,5.0,1,3,3.5305437342478205,0
1,1,1,15.0,4.0,2,2,2,2,2,4.0,2,2,3.0,0
1,1,1,33.0,27.0,4,4,2,2,2,3.0,4,2,2.0,1
1,1,1,5.0,0.0,3,4,2,2,2,4.0,3,2,2.0,0
1,1,1,0.0,2.0,5,3,5,3,3,4.0,5,3,2.0,1
1,1,1,0.0,0.0,5,4,1,1,1,3.0,5,1,2.0,1
1,1,1,24.0,26.0,2,5,3,1,1,5.0,2,5,5.0,0
1,1,1,0.0,0.0,4,4,2,2,2,4.0,4,2,2.0,0
1,1,1,0.0,0.0,1,5,5,3,4,5.0,1,5,2.0,0
1,1,1,27.0,4.0,2,4,3,3,3,4.0,1,3,4.0,0
1,1,1,8.0,6.0,1,3,3,4,2,3.0,1,3,3.0,0
1,1,1,0.0,17.0,3,4,4,4,4,4.0,3,4,3.0,0
1,1,1,58.0,58.0,1,5,4,5,4,5.0,1,5,5.0,0
1,1,1,0.0,0.0,3,2,4,2,1,2.0,3,2,2.0,0
1,1,1,5.0,0.0,3,2,2,4,5,2.0,3,2,2.0,0
1,1,1,0.0,0.0,1,1,2,2,2,3.0,2,2,3.0,0
1,1,1,32.0,22.0,2,4,3,3,3,4.0,2,3,4.0,0
1,1,1,7.0,0.0,3,3,1,1,1,4.0,3,1,4.0,0
1,1,1,23.0,16.0,3,3,1,1,1,5.0,3,1,5.0,0
1,1,1,18.0,2.0,3,3,3,3,3,5.0,3,3,3.0,0
1,1,1,0.0,0.0,1,1,5,5,5,4.0,2,5,3.0,0
1,1,1,0.0,0.0,2,3,5,5,5,3.5396954922943435,2,5,3.5305437342478205,0
1,1,1,0.0,0.0,3,4,4,4,4,2.0,4,4,3.0,0
1,1,1,2.0,24.0,4,4,5,5,5,4.0,4,5,3.0,0
1,1,1,2.0,0.0,5,3,3,3,3,5.0,5,3,3.0,1
1,1,1,0.0,0.0,1,4,2,3,3,4.0,1,4,4.0,0
1,1,1,0.0,0.0,2,5,4,1,2,5.0,2,5,5.0,0
1,1,1,0.0,32.0,3,1,5,5,5,2.0,3,5,2.0,0
1,1,1,3.0,0.0,2,5,4,5,1,5.0,2,5,5.0,0
1,1,1,58.0,48.0,2,1,3,3,3,3.0,2,3,4.0,0
1,1,1,32.0,50.0,2,2,5,4,4,2.0,2,2,2.0,0
1,1,1,18.0,0.0,3,5,5,5,5,4.0,3,5,5.0,0
1,1,1,12.0,0.0,1,5,2,2,2,3.0,2,2,5.0,0
1,1,1,8.0,0.0,0,4,2,3,3,3.0,0,3,5.0,1
1,1,1,5.0,3.0,3,3,1,1,1,3.0,2,1,2.0,0
1,1,1,0.0,11.0,3,5,1,1,1,5.0,3,1,5.0,0
1,1,1,37.0,46.0,2,3,3,3,3,4.0,2,3,4.0,0
1,1,1,8.0,0.0,4,3,5,4,5,3.0,4,3,5.0,0
1,1,1,3.0,16.0,2,5,1,1,1,4.0,2,1,5.0,0
1,1,1,1.0,7.0,1,5,3,3,3,4.0,2,3,4.0,0
1,1,1,0.0,0.0,2,1,3,1,1,2.0,2,1,4.0,0
1,1,1,0.0,0.0,2,3,5,3,2,3.0,3,3,3.0,0
1,1,1,4.0,22.0,1,4,1,4,4,4.0,1,4,4.0,0
1,1,1,0.0,0.0,1,5,2,3,3,5.0,1,5,5.0,0
1,1,1,0.0,0.0,3,4,5,1,1,4.0,3,1,4.0,0
1,0,0,136.0,110.0,3,4,4,4,4,4.0,3,3,5.0,1
1,0,0,0.0,0.0,2,4,5,5,5,5.0,5,5,5.0,1
1,0,2,0.0,9.0,2,1,4,3,3,3.5396954922943435,1,1,3.5305437342478205,0
1,0,0,8.0,0.0,1,5,5,4,4,5.0,1,5,5.0,1
1,0,0,43.0,57.0,2,3,4,3,4,3.0,2,3,3.0,1
0,0,0,48.0,46.0,1,4,5,5,5,4.0,1,5,3.0,0
1,0,0,32.0,48.0,4,5,4,4,5,5.0,5,5,5.0,1
1,0,2,1.0,12.0,3,3,2,2,2,4.0,2,2,4.0,0
1,0,0,8.0,2.0,2,5,3,3,3,4.0,2,3,5.0,1
1,0,0,15.0,25.0,2,5,5,5,5,5.0,2,5,5.0,1
1,0,2,3.0,0.0,3,3,3,4,3,3.0,3,3,3.0,0
1,0,2,25.0,36.0,3,2,4,3,2,2.0,2,2,2.0,0
1,1,2,26.0,24.0,2,5,3,3,3,5.0,2,5,5.0,0
1,1,2,13.0,0.0,3,4,3,3,3,5.0,3,3,5.0,0
1,1,2,0.0,0.0,1,2,2,5,5,2.0,2,2,2.0,0
1,1,2,0.0,0.0,4,2,4,4,4,5.0,4,4,5.0,1
1,1,2,0.0,0.0,4,1,4,4,4,4.0,4,4,3.0,0
1,1,2,178.0,145.0,3,4,5,5,3,5.0,3,5,5.0,0
1,1,2,25.0,27.0,3,5,2,2,2,5.0,3,2,3.0,0
1,0,2,1.0,28.0,4,2,3,3,1,2.0,2,2,2.0,0
1,0,2,0.0,17.0,4,1,3,3,3,4.0,3,3,4.0,0
1,0,0,0.0,0.0,3,3,3,3,3,4.0,3,3,4.0,1
1,0,0,55.0,80.0,2,3,4,4,4,5.0,2,4,4.0,1
1,0,0,28.0,42.0,5,3,2,2,2,4.0,2,4,3.0,0
1,0,0,2.0,38.0,3,4,1,1,1,2.0,1,4,4.0,0
1,0,0,28.0,64.0,2,2,4,4,5,3.0,2,3,5.0,1
1,0,0,4.0,0.0,4,4,4,3,2,4.0,4,4,4.0,1
1,1,0,148.0,182.0,3,2,4,4,3,4.0,3,4,4.0,0
1,1,0,0.0,3.0,3,4,2,2,3,3.0,3,5,5.0,0
1,1,0,0.0,11.0,2,2,2,2,2,3.0,2,1,4.0,0
1,1,0,8.0,3.0,4,1,4,4,4,3.5396954922943435,4,2,4.0,0
1,1,0,89.0,73.0,3,4,3,3,3,5.0,3,3,4.0,0
1,0,0,0.0,20.0,4,3,5,5,5,3.0,4,3,5.0,1
0,0,0,14.0,1.0,5,3,5,5,5,4.0,5,5,5.0,1
1,0,0,18.0,1.0,4,5,4,4,4,5.0,4,4,5.0,1
1,0,0,19.68640251208528,20.147047886625625,4,5,4,4,4,3.0,4,4,4.0,1
1,0,0,32.0,36.0,4,4,5,5,4,4.0,4,4,4.0,1
1,0,0,8.0,39.0,2,5,4,4,4,5.0,2,3,5.0,1
1,0,0,0.0,0.0,3,3,5,5,5,5.0,3,5,3.0,1
0,0,0,0.0,0.0,3,5,4,4,4,4.0,2,4,3.0,0
0,0,0,6.0,18.0,5,4,2,5,5,5.0,5,5,5.0,1
0,0,1,50.0,71.0,3,2,3,3,3,4.0,3,2,3.0,0
1,0,0,0.0,0.0,2,2,4,4,4,5.0,3,4,5.0,1
1,0,0,7.0,10.0,4,4,4,4,4,5.0,4,4,4.0,1
1,0,0,21.0,23.0,4,3,5,5,5,4.0,4,5,3.0,1
1,0,0,2.0,8.0,2,4,4,4,2,4.0,1,4,4.0,1
1,0,0,2.0,0.0,2,5,4,5,3,5.0,2,5,5.0,1
1,0,0,18.0,4.0,3,2,4,4,4,4.0,3,4,5.0,1
1,0,0,1.0,45.0,5,4,5,5,5,4.0,2,3,5.0,1
1,0,0,199.0,175.0,4,5,4,4,4,3.0,4,3,5.0,1
1,0,1,3.0,0.0,4,5,4,4,4,3.0,4,4,3.0,0
